10.000000000000002 , 9.489394466866288e-06
10.007052285771254 , 9.69425235375707e-06
10.014104609541233 , 9.915281130825233e-06
10.021156971337264 , 1.0154646741572863e-05
10.028209371186673 , 1.041502450409259e-05
10.035261809116788 , 1.0699760472302813e-05
10.042314285154944 , 1.1013080359195248e-05
10.04936679932846 , 1.1360354467326354e-05
10.05641935166468 , 1.1748425615716387e-05
10.063471942190933 , 1.218601643920298e-05
10.070524570934554 , 1.268415748949653e-05
10.077577237922878 , 1.3256713175397029e-05
10.084629943183245 , 1.3920954306802357e-05
10.091682686742994 , 1.46981172714106e-05
10.098735468629464 , 1.56138440981481e-05
10.105788288869993 , 1.6698626905118192e-05
10.112841147491935 , 1.7987995049169708e-05
10.119894044522622 , 1.9522414913368884e-05
10.126946979989405 , 2.1346837157145406e-05
10.133999953919629 , 2.3509779785591138e-05
10.141052966340649 , 2.606188106946673e-05
10.148106017279803 , 2.9053900346986027e-05
10.155159106764449 , 3.2534149018904676e-05
10.162212234821942 , 3.654541061688242e-05
10.16926540147963 , 4.112142357163174e-05
10.176318606764866 , 4.628302334065333e-05
10.183371850705015 , 5.203402205806197e-05
10.190425133327425 , 5.835708705525179e-05
10.197478454659462 , 6.520805801111417e-05
10.204531814728481 , 7.251217567048138e-05
10.211585213561849 , 8.015706982760076e-05
10.218638651186922 , 8.79862574322316e-05
10.225692127631069 , 9.579159492769106e-05
10.232745642921653 , 0.0001033088376823096
10.23979919708605 , 0.00011021807954877125
10.24685279015161 , 0.00011615705973022328
10.253906422145718 , 0.00012075249105240912
10.260960093095743 , 0.00012367038413057976
10.268013803029051 , 0.00012467612804808076
10.27506755197302 , 0.00012368490270852869
10.282121339955026 , 0.00012078152830036185
10.28917516700244 , 0.00011620061583229784
10.296229033142646 , 0.00011027615478114283
10.303282938403019 , 0.0001033814324132266
10.310336882810939 , 9.587870961750556e-05
10.31739086639379 , 8.808789263340596e-05
10.324444889178956 , 8.0273548303014e-05
10.331498951193815 , 7.264317606974475e-05
10.338553052465764 , 6.535371700369206e-05
10.34560719302218 , 5.851726977566635e-05
10.352661372890456 , 5.220897467986597e-05
10.35971559209798 , 4.6472501712660334e-05
10.366769850672144 , 4.132542889204325e-05
10.373824148640344 , 3.676394417628343e-05
10.38087848602997 , 3.2767212200307916e-05
10.387932862868416 , 2.9301539028167326e-05
10.39498727918308 , 2.6324052433787476e-05
10.402041735001363 , 2.3786485493727118e-05
10.409096230350663 , 2.1638079950432568e-05
10.41615076525838 , 1.9828195649539112e-05
10.423205339751913 , 1.8308315667146802e-05
10.430259953858672 , 1.703348943672019e-05
10.437314607606059 , 1.5963273742200863e-05
10.44436930102148 , 1.5062182084358824e-05
10.451424034132337 , 1.429957984058883e-05
10.458478806966053 , 1.3649889715040548e-05
10.465533619550023 , 1.3091897241245178e-05
10.472588471911669 , 1.2608330904106113e-05
10.4796433640784 , 1.2185311434347736e-05
10.48669829607763 , 1.1811801827192078e-05
10.493753267936777 , 1.1479092132323405e-05
10.500808279683259 , 1.1180339624600617e-05
10.507863331344494 , 1.0910174095464233e-05
10.514918422947899 , 1.0664369926044044e-05
10.521973554520896 , 1.043958115667113e-05
10.529028726090912 , 1.0233132563633458e-05
10.536083937685367 , 1.0042858297944864e-05
10.543139189331688 , 9.866979429936553e-06
10.5501944810573 , 9.70401232933903e-06
10.557249812889639 , 9.552700831349024e-06
10.564305184856124 , 9.411966328457989e-06
10.57136059698419 , 9.28088434215797e-06
10.578416049301275 , 9.158604557313933e-06
10.585471541834808 , 9.044410099027178e-06
10.592527074612223 , 8.93766460324482e-06
10.599582647660961 , 8.837753065760702e-06
10.606638261008452 , 8.744163712826886e-06
10.613693914682148 , 8.656419938974294e-06
10.620749608709476 , 8.574089428332604e-06
10.62780534311789 , 8.496779093600614e-06
10.634861117934827 , 8.424130773909816e-06
10.641916933187733 , 8.355817530500183e-06
10.648972788904054 , 8.29154042520451e-06
10.656028685111243 , 8.231025697526561e-06
10.663084621836742 , 8.174022276810574e-06
10.670140599108006 , 8.12029958015611e-06
10.677196616952486 , 8.069645556634782e-06
10.684252675397635 , 8.021864945512233e-06
10.69130877447091 , 7.976777721510178e-06
10.698364914199765 , 7.934217704263036e-06
10.705421094611655 , 7.894031312399553e-06
10.712477315734047 , 7.856076445357019e-06
10.719533577594394 , 7.820221478261703e-06
10.72658988022016 , 7.786344357091017e-06
10.733646223638813 , 7.754331782935485e-06
10.740702607877813 , 7.724078475556471e-06
10.747759032964622 , 7.695486507626104e-06
10.754815498926718 , 7.668464702065455e-06
10.761872005791561 , 7.642928085793805e-06
10.768928553586626 , 7.618797393981653e-06
10.775985142339383 , 7.5959986195822055e-06
10.783041772077308 , 7.574462603510927e-06
10.79009844282787 , 7.554124661365255e-06
10.797155154618554 , 7.534924243033624e-06
10.804211907476828 , 7.5168046219461395e-06
10.81126870143018 , 7.499712611072266e-06
10.818325536506078 , 7.483598303083493e-06
10.825382412732012 , 7.468414832373584e-06
10.832439330135472 , 7.4541181568731645e-06
10.839496288743929 , 7.440666857809852e-06
10.846553288584873 , 7.428021955756242e-06
10.853610329685798 , 7.416146741477633e-06
10.860667412074186 , 7.405006620241315e-06
10.86772453577753 , 7.394892678229751e-06
10.874781700823322 , 7.385126838981652e-06
10.881838907239054 , 7.3760036162175195e-06
10.88889615505222 , 7.367495545807281e-06
10.89595344429032 , 7.359576663359831e-06
10.903010774980846 , 7.352222407765606e-06
10.910068147151303 , 7.345773352619634e-06
10.917125560829186 , 7.339479984407251e-06
10.924183016041997 , 7.333685118411746e-06
10.931240512817245 , 7.328368976157119e-06
10.938298051182429 , 7.3235127960731e-06
10.945355631165055 , 7.3190987719456875e-06
10.952413252792637 , 7.315132857037562e-06
10.959470916092677 , 7.311553274308065e-06
10.966528621092689 , 7.308367607898664e-06
10.973586367820182 , 7.30556133844373e-06
10.980644156302674 , 7.303120652220144e-06
10.987701986567675 , 7.301032400829789e-06
10.994759858642704 , 7.2992840635386766e-06
11.001817772555277 , 7.298209643963999e-06
11.008875728332914 , 7.308753660236032e-06
11.015933726003139 , 7.307960448709725e-06
11.022991765593467 , 7.307462676957772e-06
11.030049847131428 , 7.316169324474901e-06
11.037107970644541 , 7.316236806949885e-06
11.044166136160339 , 7.316571448124627e-06
11.051224343706346 , 7.317164653321191e-06
11.058282593310091 , 7.318293811229331e-06
11.065340884999104 , 7.319379975529739e-06
11.072399218800923 , 7.320701124962983e-06
11.079457594743076 , 7.322250073115112e-06
11.086516012853098 , 7.324019942011936e-06
11.093574473158528 , 7.3379883864969524e-06
11.100632975686905 , 7.340185362454002e-06
11.107691520465766 , 7.342584328800992e-06
11.114750107522655 , 7.345179495680728e-06
11.12180873688511 , 7.347965312904892e-06
11.128867408580682 , 7.350936458451188e-06
11.135926122636905 , 7.354087827601524e-06
11.142984879081336 , 7.366336091100348e-06
11.150043677941522 , 7.369836941913242e-06
11.157102519245012 , 7.373503908265445e-06
11.16416140301935 , 7.3773326575046324e-06
11.171220329292101 , 7.3813190282709395e-06
11.17827929809081 , 7.385459022725744e-06
