300	3.18318
301	3.14638
302	3.1113
303	3.07593
304	3.0413
305	3.00956
306	2.9796
307	2.95095
308	2.92433
309	2.90037
310	2.87856
311	2.85795
312	2.83916
313	2.8224
314	2.80753
315	2.79472
316	2.78331
317	2.77262
318	2.76143
319	2.74982
320	2.7382
321	2.72524
322	2.71164
323	2.69626
324	2.68027
325	2.66267
326	2.64413
327	2.62366
328	2.60218
329	2.57924
330	2.55669
331	2.53351
332	2.51021
333	2.48602
334	2.46207
335	2.43787
336	2.41311
337	2.38781
338	2.36231
339	2.33731
340	2.31178
341	2.28619
342	2.25997
343	2.23368
344	2.20665
345	2.17962
346	2.15304
347	2.12677
348	2.10025
349	2.07342
350	2.04648
351	2.02008
352	1.9938
353	1.96809
354	1.94289
355	1.91855
356	1.89469
357	1.87145
358	1.84859
359	1.82713
360	1.80657
361	1.787
362	1.76823
363	1.75068
364	1.73431
365	1.71911
366	1.70472
367	1.69127
368	1.6782
369	1.66594
370	1.65402
371	1.64274
372	1.62937
373	1.6162
374	1.60297
375	1.59207
376	1.58113
377	1.5704
378	1.55981
379	1.54959
380	1.53973
381	1.53032
382	1.5213
383	1.51273
384	1.50449
385	1.49667
386	1.48927
387	1.48225
388	1.47565
389	1.46927
390	1.46298
391	1.45685
392	1.45077
393	1.44474
394	1.43855
395	1.43233
396	1.42603
397	1.41962
398	1.41283
399	1.40586
400	1.39857
401	1.39121
402	1.38348
403	1.37561
404	1.36738
405	1.35892
406	1.35021
407	1.34136
408	1.33242
409	1.32338
410	1.31428
411	1.30525
412	1.29633
413	1.28754
414	1.27881
415	1.27015
416	1.26168
417	1.25355
418	1.24571
419	1.23836
420	1.2314
421	1.22493
422	1.219
423	1.21371
424	1.20901
425	1.20491
426	1.20144
427	1.19875
428	1.1967
429	1.19519
430	1.19415
431	1.19349
432	1.19317
433	1.19307
434	1.19318
435	1.19337
436	1.19363
437	1.19382
438	1.194
439	1.19407
440	1.19396
441	1.19365
442	1.19309
443	1.19229
444	1.19112
445	1.18955
446	1.18758
447	1.18521
448	1.18235
449	1.17888
450	1.17483
451	1.17021
452	1.16506
453	1.15932
454	1.15296
455	1.14601
456	1.13842
457	1.13036
458	1.12203
459	1.11353
460	1.10477
461	1.09566
462	1.08625
463	1.07654
464	1.06647
465	1.05633
466	1.04623
467	1.03625
468	1.02636
469	1.01653
470	1.00701
471	0.99764
472	0.98867
473	0.98006
474	0.97199
475	0.96426
476	0.95684
477	0.94966
478	0.94281
479	0.93628
480	0.93002
481	0.92392
482	0.91791
483	0.91202
484	0.90614
485	0.90023
486	0.89427
487	0.88828
488	0.8823
489	0.87623
490	0.86999
491	0.86355
492	0.85696
493	0.85033
494	0.84357
495	0.8366
496	0.82937
497	0.82196
498	0.81444
499	0.80672
500	0.79889
501	0.79095
502	0.7829
503	0.77473
504	0.76636
505	0.75789
506	0.74924
507	0.74052
508	0.7317
509	0.72286
510	0.7139
511	0.70488
512	0.69561
513	0.68627
514	0.67685
515	0.66756
516	0.65825
517	0.64911
518	0.64012
519	0.63135
520	0.62273
521	0.61417
522	0.60577
523	0.59757
524	0.58972
525	0.58214
526	0.57477
527	0.56761
528	0.56074
529	0.55412
530	0.54771
531	0.54148
532	0.53547
533	0.52972
534	0.52424
535	0.51901
536	0.51366
537	0.50859
538	0.50372
539	0.4994
540	0.49513
541	0.49101
542	0.48701
543	0.4832
544	0.47953
545	0.47599
546	0.4725
547	0.46897
548	0.46545
549	0.46188
550	0.45831
551	0.45473
552	0.4511
553	0.44738
554	0.44341
555	0.43926
556	0.43496
557	0.43052
558	0.42599
559	0.42135
560	0.4166
561	0.41165
562	0.40652
563	0.40131
564	0.3961
565	0.39091
566	0.3858
567	0.38075
568	0.37576
569	0.37081
570	0.36582
571	0.36081
572	0.35583
573	0.35093
574	0.34612
575	0.34138
576	0.33667
577	0.33198
578	0.32733
579	0.32277
580	0.31833
581	0.31401
582	0.3098
583	0.30566
584	0.30163
585	0.29774
586	0.29395
587	0.29028
588	0.28675
589	0.28341
590	0.28023
591	0.27715
592	0.27422
593	0.27139
594	0.26875
595	0.26621
596	0.2638
597	0.26162
598	0.25959
599	0.2577
600	0.2558
601	0.25404
602	0.25243
603	0.25098
604	0.24965
605	0.24849
606	0.24746
607	0.24664
608	0.24602
609	0.24561
610	0.24538
611	0.24532
612	0.24545
613	0.24577
614	0.24629
615	0.247
616	0.24788
617	0.24893
618	0.25016
619	0.25159
620	0.2532
621	0.25501
622	0.25697
623	0.2591
624	0.26137
625	0.26379
626	0.26634
627	0.26909
628	0.27199
629	0.27501
630	0.27807
631	0.28121
632	0.2844
633	0.28763
634	0.29091
635	0.29421
636	0.29755
637	0.30088
638	0.30422
639	0.30755
640	0.31086
641	0.31418
642	0.3175
643	0.32082
644	0.32409
645	0.32734
646	0.33052
647	0.33365
648	0.33671
649	0.33969
650	0.34261
651	0.3454
652	0.34806
653	0.35058
654	0.35301
655	0.35532
656	0.35748
657	0.35947
658	0.36136
659	0.36312
660	0.36476
661	0.36624
662	0.36758
663	0.36876
664	0.36977
665	0.37061
666	0.37131
667	0.37187
668	0.37229
669	0.37257
670	0.37272
671	0.37272
672	0.37258
673	0.37232
674	0.37192
675	0.3714
676	0.37075
677	0.37
678	0.36913
679	0.36819
680	0.36716
681	0.36607
682	0.36487
683	0.36357
684	0.36219
685	0.36075
686	0.35923
687	0.35761
688	0.35592
689	0.35417
690	0.35239
691	0.35052
692	0.34859
693	0.34661
694	0.34462
695	0.3426
696	0.34054
697	0.33844
698	0.3363
699	0.33417
700	0.33205
701	0.32995
702	0.32788
703	0.32578
704	0.3236
705	0.32142
706	0.31926
707	0.31719
708	0.31513
709	0.31307
710	0.31104
711	0.30898
712	0.30694
713	0.30494
714	0.30304
715	0.30114
716	0.29927
717	0.29739
718	0.29564
719	0.29392
720	0.29224
721	0.29063
722	0.28911
723	0.28767
724	0.28625
725	0.2849
726	0.28354
727	0.28226
728	0.28104
729	0.27992
730	0.27883
731	0.27775
732	0.2767
733	0.27567
734	0.2747
735	0.27368
736	0.27268
737	0.27167
738	0.27067
739	0.26962
740	0.26851
741	0.2674
742	0.26629
743	0.26521
744	0.26417
745	0.26313
746	0.26204
747	0.26094
748	0.25987
749	0.25886
750	0.25785
751	0.25686
752	0.25587
753	0.2549
754	0.25393
755	0.25295
756	0.25197
757	0.25101
758	0.25005
759	0.24906
760	0.24807
761	0.24709
762	0.24614
763	0.24515
764	0.24416
765	0.24317
766	0.24218
767	0.24118
768	0.24017
769	0.23915
770	0.23813
771	0.2371
772	0.23601
773	0.23491
774	0.23378
775	0.23265
776	0.23147
777	0.23026
778	0.22901
779	0.22779
780	0.22655
781	0.22531
782	0.224
783	0.22268
784	0.22138
785	0.2201
786	0.21879
787	0.21742
788	0.21602
789	0.21463
790	0.21324
791	0.2118
792	0.21038
793	0.20892
794	0.20749
795	0.20603
796	0.20454
797	0.20306
798	0.20158
799	0.20013
800	0.19866
801	0.19718
802	0.19568
803	0.19421
804	0.19276
805	0.19132
806	0.18991
807	0.18852
808	0.18716
809	0.18578
810	0.18438
811	0.18298
812	0.18164
813	0.18029
814	0.17893
815	0.17758
816	0.17626
817	0.1749
818	0.17353
819	0.17224
820	0.17103
821	0.16986
822	0.16866
823	0.16752
824	0.1664
825	0.16542
826	0.16449
827	0.16363
828	0.16277
829	0.16197
830	0.16119
831	0.16041
832	0.15951
833	0.15857
834	0.15764
835	0.1567
836	0.15572
837	0.15467
838	0.15356
839	0.15244
840	0.15135
841	0.15024
842	0.14913
843	0.14803
844	0.14704
845	0.14604
846	0.14504
847	0.14402
848	0.14306
849	0.14206
850	0.14114
851	0.14017
852	0.13926
853	0.13822
854	0.13731
855	0.13632
856	0.13542
857	0.13452
858	0.13372
859	0.13291
860	0.1321
861	0.13126
862	0.13047
863	0.12958
864	0.12883
865	0.12804
866	0.12743
867	0.12673
868	0.12604
869	0.12535
870	0.12479
871	0.1243
872	0.12381
873	0.12324
874	0.12272
875	0.12221
876	0.12181
877	0.12148
878	0.12128
879	0.12103
880	0.12078
881	0.12059
882	0.12048
883	0.12039
884	0.12014
885	0.12007
886	0.12007
887	0.12023
888	0.12023
889	0.12016
890	0.12027
891	0.12061
892	0.12085
893	0.12125
894	0.12163
895	0.12209
896	0.12234
897	0.12249
898	0.12306
899	0.12365
900	0.12459
901	0.12509
902	0.12584
903	0.12621
904	0.12693
905	0.1274
906	0.12838
907	0.1294
908	0.13032
909	0.13094
910	0.13185
911	0.1332
912	0.13455
913	0.13592
914	0.13722
915	0.13873
916	0.13978
917	0.14084
918	0.14205
919	0.14391
920	0.14555
921	0.14735
922	0.14873
923	0.15044
924	0.15213
925	0.15366
926	0.15535
927	0.15738
928	0.16037
929	0.16278
930	0.16516
931	0.16701
932	0.16956
933	0.17172
934	0.17431
935	0.17682
936	0.17935
937	0.1816
938	0.18316
939	0.18547
940	0.18824
941	0.19165
942	0.19399
943	0.19589
944	0.19787
945	0.20067
946	0.20326
947	0.20612
948	0.20844
949	0.21113
950	0.21353
951	0.21587
952	0.21826
953	0.22057
954	0.22342
955	0.22602
956	0.22833
957	0.22961
958	0.23034
959	0.23154
960	0.23227
961	0.23311
962	0.23334
963	0.23353
964	0.23361
965	0.23379
966	0.23427
967	0.23469
968	0.2342
