3.342318059	3.555174838
3.333333333	3.5359156
3.324396783	3.516872611
3.315508021	3.497763153
3.306666667	3.481199783
3.29787234	3.46460214
3.289124668	3.448243851
3.28042328	3.432048785
3.27176781	3.416270885
3.263157895	3.400900999
3.254593176	3.386040446
3.246073298	3.371624907
3.237597911	3.357722687
3.229166667	3.344202312
3.220779221	3.331165149
3.212435233	3.318612697
3.204134367	3.306501692
3.195876289	3.294877863
3.187660668	3.283518799
3.179487179	3.272279512
3.171355499	3.261238365
3.163265306	3.250272339
3.155216285	3.239381336
3.147208122	3.228329629
3.139240506	3.217262512
3.131313131	3.206123448
3.123425693	3.194878181
3.115577889	3.183221946
3.107769424	3.171378602
3.1	3.159189015
3.092269327	3.146934193
3.084577114	3.134273699
3.076923077	3.121466233
3.069306931	3.108260657
3.061728395	3.094802477
3.054187192	3.081067022
3.046683047	3.067177949
3.039215686	3.053191131
3.031784841	3.03909399
3.024390244	3.024931354
3.01703163	3.010852237
3.009708738	2.996902956
3.002421308	2.983107071
2.995169082	2.969383859
2.987951807	2.955744977
2.980769231	2.94233045
2.973621103	2.929316551
2.966507177	2.916646777
2.959427208	2.9045573
2.952380952	2.892933374
2.945368171	2.881894578
2.938388626	2.871502043
2.93144208	2.861875809
2.924528302	2.852958934
2.917647059	2.844764643
2.910798122	2.837329322
2.903981265	2.830830556
2.897196262	2.82510285
2.89044289	2.820027423
2.88372093	2.815520643
2.877030162	2.811475216
2.87037037	2.807842811
2.863741339	2.804481095
2.857142857	2.801377396
2.850574713	2.798378347
2.844036697	2.795471831
2.837528604	2.792493744
2.831050228	2.789514417
2.824601367	2.786417158
2.818181818	2.783120772
2.811791383	2.779602596
2.805429864	2.775805106
2.799097065	2.771740641
2.792792793	2.76725879
2.786516854	2.762325467
2.780269058	2.756941243
2.774049217	2.751106444
2.767857143	2.744716689
2.76169265	2.737632397
2.755555556	2.729887559
2.749445676	2.72149245
2.743362832	2.71249178
2.737306843	2.702813412
2.731277533	2.692419306
2.725274725	2.681340744
2.719298246	2.669514839
2.713347921	2.657136056
2.707423581	2.644435616
2.701525054	2.631528758
2.695652174	2.618306734
2.689804772	2.604659414
2.683982684	2.590642042
2.678185745	2.576250519
2.672413793	2.561408424
2.666666667	2.546459848
2.660944206	2.531536121
2.655246253	2.516734101
2.64957265	2.502018029
2.643923241	2.487351609
2.638297872	2.473041845
2.632696391	2.458894953
2.627118644	2.445221361
2.621564482	2.431975884
2.616033755	2.419386371
2.610526316	2.40720886
2.605042017	2.395409056
2.599580713	2.383901932
2.594142259	2.372802788
2.588726514	2.362101845
2.583333333	2.351738492
2.577962578	2.341575407
2.572614108	2.33152477
2.567287785	2.321625247
2.561983471	2.311737257
2.556701031	2.301809477
2.551440329	2.291815744
2.546201232	2.281781021
2.540983607	2.271756246
2.535787321	2.261612167
2.530612245	2.251244126
2.525458248	2.240611189
2.520325203	2.229775947
2.515212982	2.218879886
2.510121457	2.207804382
2.505050505	2.196442472
2.5	2.184725234
2.494969819	2.172754458
2.489959839	2.160619933
2.48496994	2.14819965
2.48	2.13561023
2.4750499	2.122849249
2.470119522	2.109914177
2.465208748	2.09678884
2.46031746	2.083361568
2.455445545	2.069764346
2.450592885	2.055884543
2.445759369	2.041869203
2.440944882	2.027674192
2.436149312	2.013407619
2.431372549	1.998927787
2.426614481	1.984315141
2.421875	1.969297956
2.417153996	1.954124937
2.412451362	1.938778341
2.40776699	1.923556914
2.403100775	1.90824479
2.398452611	1.893116674
2.393822394	1.878145874
2.389210019	1.863437863
2.384615385	1.848892772
2.380038388	1.834378451
2.375478927	1.820045024
2.370936902	1.805955526
2.366412214	1.79234161
2.361904762	1.779088577
2.357414449	1.766109702
2.352941176	1.753408929
2.348484848	1.741114409
2.344045369	1.729169549
2.339622642	1.717516439
2.335216573	1.706111663
2.330827068	1.695021683
2.326454034	1.684314095
2.322097378	1.674009627
2.317757009	1.664081046
2.313432836	1.653937069
2.309124767	1.644221292
2.304832714	1.634808781
2.300556586	1.626272764
2.296296296	1.617805259
2.292051756	1.609570628
2.287822878	1.601521592
2.283609576	1.593775147
2.279411765	1.586251127
2.275229358	1.578934686
2.271062271	1.571694333
2.26691042	1.564380414
2.262773723	1.557075747
2.258652095	1.549679573
2.254545455	1.542275019
2.250453721	1.534844938
2.246376812	1.527321189
2.242314647	1.519634761
2.238267148	1.511511172
2.234234234	1.503065267
2.230215827	1.494344627
2.226211849	1.485362894
2.222222222	1.476203072
2.218246869	1.466827682
2.214285714	1.457233416
2.210338681	1.447258575
2.206405694	1.436932286
2.202486679	1.426426162
2.19858156	1.415879753
2.194690265	1.4053279
2.190812721	1.394878558
2.186948854	1.384496712
2.183098592	1.374183115
2.179261863	1.363901754
2.175438596	1.35350479
2.171628722	1.34302696
2.167832168	1.332559986
2.164048866	1.322197828
2.160278746	1.311960935
2.156521739	1.301813038
2.152777778	1.291678617
2.149046794	1.281538199
2.14532872	1.271430099
2.141623489	1.261452209
2.137931034	1.251665524
2.134251291	1.242073155
2.130584192	1.232658335
2.126929674	1.223343811
2.123287671	1.214211511
2.11965812	1.205324991
2.116040956	1.19660669
2.112436116	1.188100035
2.108843537	1.179849336
2.105263158	1.171961756
2.101694915	1.164380195
2.098138748	1.156983601
2.094594595	1.149879184
2.091062395	1.14296538
2.087542088	1.136434779
2.084033613	1.130100851
2.080536913	1.124029652
2.077051926	1.118437725
2.073578595	1.113158199
2.070116861	1.108172326
2.066666667	1.103159088
2.063227953	1.098442476
2.059800664	1.094046397
2.056384743	1.089994744
2.052980132	1.08620255
2.049586777	1.082780119
2.04620462	1.07964181
2.042833608	1.076963321
2.039473684	1.074723932
2.036124795	1.072946033
2.032786885	1.071564126
2.029459902	1.070555964
2.026143791	1.069964354
2.022838499	1.069787945
2.019543974	1.070046636
2.016260163	1.070716317
2.012987013	1.071750981
2.009724473	1.0731478
2.006472492	1.074925087
2.003231018	1.077121923
2	1.079691067
1.996779388	1.082670511
1.993569132	1.085949231
1.990369181	1.089565104
1.987179487	1.093450371
1.984	1.097621632
1.980830671	1.102032832
1.977671451	1.106823856
1.974522293	1.11188571
1.971383148	1.117152399
1.968253968	1.122458507
1.965134707	1.127883395
1.962025316	1.133364902
1.95892575	1.138882023
1.955835962	1.144453623
1.952755906	1.150019898
1.949685535	1.15561966
1.946624804	1.161155667
1.943573668	1.16666735
1.940532081	1.17211693
1.9375	1.1774865
1.934477379	1.182833879
1.931464174	1.188140645
1.928460342	1.193407418
1.925465839	1.198542349
1.92248062	1.203602785
1.919504644	1.208498499
1.916537867	1.213268512
1.913580247	1.217878621
1.910631741	1.222313293
1.907692308	1.226610961
1.904761905	1.230648919
1.901840491	1.234430837
1.898928025	1.23794252
1.896024465	1.241275353
1.893129771	1.244379016
1.890243902	1.247203891
1.887366819	1.24971834
1.88449848	1.252046891
1.881638847	1.254139596
1.878787879	1.256015902
1.875945537	1.257609068
1.873111782	1.258955688
1.870286576	1.260023489
1.86746988	1.260797384
1.864661654	1.261279237
1.861861862	1.261521657
1.859070465	1.261525859
1.856287425	1.261292916
1.853512706	1.260823759
1.850746269	1.260136089
1.847988077	1.259196741
1.845238095	1.258023155
1.842496285	1.256649472
1.839762611	1.255042176
1.837037037	1.253235145
1.834319527	1.251211519
1.831610044	1.249021833
1.828908555	1.246632161
1.826215022	1.244126697
1.823529412	1.241471421
1.820851689	1.238716766
1.818181818	1.235777812
1.815519766	1.232670976
1.812865497	1.22942964
1.810218978	1.226087279
1.807580175	1.222609437
1.804949054	1.218961422
1.802325581	1.215193616
1.799709724	1.21132248
1.797101449	1.207398813
1.794500724	1.203319294
1.791907514	1.199134553
1.789321789	1.194861118
1.786743516	1.190567453
1.784172662	1.186218736
1.781609195	1.181797177
1.779053085	1.177302202
1.776504298	1.172733212
1.773962804	1.16817698
1.771428571	1.163633524
1.768901569	1.159120428
1.766381766	1.154655449
1.763869132	1.150132959
1.761363636	1.145463959
1.758865248	1.140789177
1.756373938	1.136144071
1.753889675	1.131653677
1.751412429	1.127176039
1.748942172	1.122693249
1.746478873	1.118259122
1.744022504	1.113765821
1.741573034	1.109303159
1.739130435	1.104907535
1.736694678	1.100688363
1.734265734	1.096464826
1.731843575	1.092291572
1.729428173	1.088095727
1.727019499	1.084133781
1.724617524	1.080223514
1.722222222	1.076383628
1.719833564	1.072669892
1.717451524	1.069120016
1.715076072	1.065716378
1.712707182	1.062348397
1.710344828	1.059109159
1.707988981	1.055850329
1.705639615	1.052739614
1.703296703	1.049740326
1.700960219	1.046927729
1.698630137	1.044171467
1.69630643	1.041434229
1.693989071	1.038753598
1.691678035	1.036110961
1.689373297	1.033581678
1.68707483	1.030958926
1.684782609	1.028374355
1.682496608	1.025771432
1.680216802	1.02318787
1.677943166	1.020510166
1.675675676	1.017718982
1.673414305	1.014927686
1.67115903	1.012136247
1.668909825	1.009401726
1.666666667	1.00674338
1.66442953	1.004085161
1.662198391	1.001331512
1.659973226	0.99855854
1.657754011	0.995842774
1.655540721	0.99324198
1.653333333	0.99064132
1.651131824	0.988079236
